7680.6875,0.95,760.0,40.0,6010.0,9260.0,7005.0
7305.0625,0.95,760.0,40.0,6010.0,9260.0,7055.0
6929.4375,0.95,760.0,40.0,6010.0,9260.0,7105.0
6553.8125,0.95,760.0,40.0,6010.0,9260.0,7155.0
6178.1875,0.95,760.0,40.0,6010.0,9260.0,7205.0
5802.5625,0.95,760.0,40.0,6010.0,9260.0,7255.0
5426.9375,0.95,760.0,40.0,6010.0,9260.0,7305.0
5051.3125,0.95,760.0,40.0,6010.0,9260.0,7355.0
4675.6875,0.95,760.0,40.0,6010.0,9260.0,7405.0
4300.0625,0.95,760.0,40.0,6010.0,9260.0,7455.0
3924.4375,0.95,760.0,40.0,6010.0,9260.0,7505.0
3548.8125,0.95,760.0,40.0,6010.0,9260.0,7555.0
3173.1875,0.95,760.0,40.0,6010.0,9260.0,7605.0
2797.5625,0.95,760.0,40.0,6010.0,9260.0,7655.0
2421.9375,0.95,760.0,40.0,6010.0,9260.0,7705.0
2046.3125,0.95,760.0,40.0,6010.0,9260.0,7755.0
1670.6875,0.95,760.0,40.0,6010.0,9260.0,7805.0
1295.0625,0.95,760.0,40.0,6010.0,9260.0,7855.0
919.4375,0.95,760.0,40.0,6010.0,9260.0,7905.0
543.8125,0.95,760.0,40.0,6010.0,9260.0,7955.0
168.1875,0.95,760.0,40.0,6010.0,9260.0,8005.0
61896.3125,0.95,760.0,40.0,6010.0,9510.0,5.0
61520.6875,0.95,760.0,40.0,6010.0,9510.0,55.0
61145.0625,0.95,760.0,40.0,6010.0,9510.0,105.0
60769.4375,0.95,760.0,40.0,6010.0,9510.0,155.0
60393.8125,0.95,760.0,40.0,6010.0,9510.0,205.0
60018.1875,0.95,760.0,40.0,6010.0,9510.0,255.0
59642.5625,0.95,760.0,40.0,6010.0,9510.0,305.0
59266.9375,0.95,760.0,40.0,6010.0,9510.0,355.0
58891.3125,0.95,760.0,40.0,6010.0,9510.0,405.0
58515.6875,0.95,760.0,40.0,6010.0,9510.0,455.0
58140.0625,0.95,760.0,40.0,6010.0,9510.0,505.0
57764.4375,0.95,760.0,40.0,6010.0,9510.0,555.0
57388.8125,0.95,760.0,40.0,6010.0,9510.0,605.0
57013.1875,0.95,760.0,40.0,6010.0,9510.0,655.0
56637.5625,0.95,760.0,40.0,6010.0,9510.0,705.0
56261.9375,0.95,760.0,40.0,6010.0,9510.0,755.0
55886.3125,0.95,760.0,40.0,6010.0,9510.0,805.0
55510.6875,0.95,760.0,40.0,6010.0,9510.0,855.0
55135.0625,0.95,760.0,40.0,6010.0,9510.0,905.0
54759.4375,0.95,760.0,40.0,6010.0,9510.0,955.0
54383.8125,0.95,760.0,40.0,6010.0,9510.0,1005.0
54008.1875,0.95,760.0,40.0,6010.0,9510.0,1055.0
53632.5625,0.95,760.0,40.0,6010.0,9510.0,1105.0
53256.9375,0.95,760.0,40.0,6010.0,9510.0,1155.0
52881.3125,0.95,760.0,40.0,6010.0,9510.0,1205.0
52505.6875,0.95,760.0,40.0,6010.0,9510.0,1255.0
52130.0625,0.95,760.0,40.0,6010.0,9510.0,1305.0
51754.4375,0.95,760.0,40.0,6010.0,9510.0,1355.0
51378.8125,0.95,760.0,40.0,6010.0,9510.0,1405.0
51003.1875,0.95,760.0,40.0,6010.0,9510.0,1455.0
50627.5625,0.95,760.0,40.0,6010.0,9510.0,1505.0
50251.9375,0.95,760.0,40.0,6010.0,9510.0,1555.0
49876.3125,0.95,760.0,40.0,6010.0,9510.0,1605.0
49500.6875,0.95,760.0,40.0,6010.0,9510.0,1655.0
49125.0625,0.95,760.0,40.0,6010.0,9510.0,1705.0
48749.4375,0.95,760.0,40.0,6010.0,9510.0,1755.0
48373.8125,0.95,760.0,40.0,6010.0,9510.0,1805.0
47998.1875,0.95,760.0,40.0,6010.0,9510.0,1855.0
47622.5625,0.95,760.0,40.0,6010.0,9510.0,1905.0
47246.9375,0.95,760.0,40.0,6010.0,9510.0,1955.0
46871.3125,0.95,760.0,40.0,6010.0,9510.0,2005.0
46495.6875,0.95,760.0,40.0,6010.0,9510.0,2055.0
46120.0625,0.95,760.0,40.0,6010.0,9510.0,2105.0
45744.4375,0.95,760.0,40.0,6010.0,9510.0,2155.0
45368.8125,0.95,760.0,40.0,6010.0,9510.0,2205.0
44993.1875,0.95,760.0,40.0,6010.0,9510.0,2255.0
44617.5625,0.95,760.0,40.0,6010.0,9510.0,2305.0
44241.9375,0.95,760.0,40.0,6010.0,9510.0,2355.0
43866.3125,0.95,760.0,40.0,6010.0,9510.0,2405.0
43490.6875,0.95,760.0,40.0,6010.0,9510.0,2455.0
43115.0625,0.95,760.0,40.0,6010.0,9510.0,2505.0
42739.4375,0.95,760.0,40.0,6010.0,9510.0,2555.0
42363.8125,0.95,760.0,40.0,6010.0,9510.0,2605.0
41988.1875,0.95,760.0,40.0,6010.0,9510.0,2655.0
41612.5625,0.95,760.0,40.0,6010.0,9510.0,2705.0
41236.9375,0.95,760.0,40.0,6010.0,9510.0,2755.0
40861.3125,0.95,760.0,40.0,6010.0,9510.0,2805.0
40485.6875,0.95,760.0,40.0,6010.0,9510.0,2855.0
40110.0625,0.95,760.0,40.0,6010.0,9510.0,2905.0
39734.4375,0.95,760.0,40.0,6010.0,9510.0,2955.0
39358.8125,0.95,760.0,40.0,6010.0,9510.0,3005.0
38983.1875,0.95,760.0,40.0,6010.0,9510.0,3055.0
38607.5625,0.95,760.0,40.0,6010.0,9510.0,3105.0
38231.9375,0.95,760.0,40.0,6010.0,9510.0,3155.0
37856.3125,0.95,760.0,40.0,6010.0,9510.0,3205.0
37480.6875,0.95,760.0,40.0,6010.0,9510.0,3255.0
37105.0625,0.95,760.0,40.0,6010.0,9510.0,3305.0
36729.4375,0.95,760.0,40.0,6010.0,9510.0,3355.0
36353.8125,0.95,760.0,40.0,6010.0,9510.0,3405.0
